video,annotation,translation
170/P25_S170_02.mp4,Хорошая погода,Хорошая погода
170/P25_S170_03.mp4,Хорошая погода,Хорошая погода
170/P25_S170_04.mp4,Хорошая погода,Хорошая погода
171/P25_S171_00.mp4,На улице очень холодно,На улице очень холодно
171/P25_S171_01.mp4,На улице очень холодно,На улице очень холодно
171/P25_S171_02.mp4,На улице очень холодно,На улице очень холодно
171/P25_S171_03.mp4,На улице очень холодно,На улице очень холодно
171/P25_S171_04.mp4,На улице очень холодно,На улице очень холодно
172/P25_S172_00.mp4,Я люблю дождь,Я люблю дождь
172/P25_S172_01.mp4,Я люблю дождь,Я люблю дождь
172/P25_S172_02.mp4,Я люблю дождь,Я люблю дождь
172/P25_S172_03.mp4,Я люблю дождь,Я люблю дождь
172/P25_S172_04.mp4,Я люблю дождь,Я люблю дождь
173/P25_S173_00.mp4,Я не люблю жару,Я не люблю жару
173/P25_S173_01.mp4,Я не люблю жару,Я не люблю жару
173/P25_S173_02.mp4,Я не люблю жару,Я не люблю жару
173/P25_S173_03.mp4,Я не люблю жару,Я не люблю жару
173/P25_S173_04.mp4,Я не люблю жару,Я не люблю жару
174/P25_S174_00.mp4,Мне нравится ветер,Мне нравится ветер
174/P25_S174_01.mp4,Мне нравится ветер,Мне нравится ветер
174/P25_S174_02.mp4,Мне нравится ветер,Мне нравится ветер
174/P25_S174_03.mp4,Мне нравится ветер,Мне нравится ветер
174/P25_S174_04.mp4,Мне нравится ветер,Мне нравится ветер
175/P25_S175_00.mp4,На улице очень сильный ветер,На улице очень сильный ветер
175/P25_S175_01.mp4,На улице очень сильный ветер,На улице очень сильный ветер
175/P25_S175_02.mp4,На улице очень сильный ветер,На улице очень сильный ветер
175/P25_S175_03.mp4,На улице очень сильный ветер,На улице очень сильный ветер
175/P25_S175_04.mp4,На улице очень сильный ветер,На улице очень сильный ветер
000/P28_S000_00.mp4,Здравствуйте,Здравствуйте
000/P28_S000_01.mp4,Здравствуйте,Здравствуйте
000/P28_S000_02.mp4,Здравствуйте,Здравствуйте
000/P28_S000_03.mp4,Здравствуйте,Здравствуйте
000/P28_S000_04.mp4,Здравствуйте,Здравствуйте
001/P28_S001_00.mp4,Привет,Привет
001/P28_S001_01.mp4,Привет,Привет
001/P28_S001_02.mp4,Привет,Привет
001/P28_S001_03.mp4,Привет,Привет
001/P28_S001_04.mp4,Привет,Привет
002/P28_S002_00.mp4,Как ваши дела,Как ваши дела
002/P28_S002_01.mp4,Как ваши дела,Как ваши дела
002/P28_S002_02.mp4,Как ваши дела,Как ваши дела
002/P28_S002_03.mp4,Как ваши дела,Как ваши дела
002/P28_S002_04.mp4,Как ваши дела,Как ваши дела
003/P28_S003_00.mp4,Как твоя работа,Как твоя работа
003/P28_S003_01.mp4,Как твоя работа,Как твоя работа
003/P28_S003_02.mp4,Как твоя работа,Как твоя работа
003/P28_S003_03.mp4,Как твоя работа,Как твоя работа
003/P28_S003_04.mp4,Как твоя работа,Как твоя работа
004/P28_S004_00.mp4,У меня все отлично,У меня все отлично
004/P28_S004_01.mp4,У меня все отлично,У меня все отлично
004/P28_S004_02.mp4,У меня все отлично,У меня все отлично
004/P28_S004_03.mp4,У меня все отлично,У меня все отлично
004/P28_S004_04.mp4,У меня все отлично,У меня все отлично
005/P28_S005_00.mp4,У меня все хорошо,У меня все хорошо
005/P28_S005_01.mp4,У меня все хорошо,У меня все хорошо
005/P28_S005_02.mp4,У меня все хорошо,У меня все хорошо
005/P28_S005_03.mp4,У меня все хорошо,У меня все хорошо
005/P28_S005_04.mp4,У меня все хорошо,У меня все хорошо
006/P28_S006_00.mp4,У меня все нормально,У меня все нормально
006/P28_S006_01.mp4,У меня все нормально,У меня все нормально
006/P28_S006_02.mp4,У меня все нормально,У меня все нормально
006/P28_S006_03.mp4,У меня все нормально,У меня все нормально
006/P28_S006_04.mp4,У меня все нормально,У меня все нормально
007/P28_S007_00.mp4,У меня все плохо,У меня все плохо
007/P28_S007_01.mp4,У меня все плохо,У меня все плохо
007/P28_S007_02.mp4,У меня все плохо,У меня все плохо
007/P28_S007_03.mp4,У меня все плохо,У меня все плохо
007/P28_S007_04.mp4,У меня все плохо,У меня все плохо
008/P28_S008_00.mp4,У меня все очень плохо,У меня все очень плохо
008/P28_S008_01.mp4,У меня все очень плохо,У меня все очень плохо
008/P28_S008_02.mp4,У меня все очень плохо,У меня все очень плохо
008/P28_S008_03.mp4,У меня все очень плохо,У меня все очень плохо
008/P28_S008_04.mp4,У меня все очень плохо,У меня все очень плохо
009/P28_S009_00.mp4,Вы что делать,Вы что делаете
009/P28_S009_01.mp4,Вы что делать,Вы что делаете
009/P28_S009_02.mp4,Вы что делать,Вы что делаете
